"","x"
"511",0.0138871589991545
"512",0.062093899632062
"513",0.0822182726911743
"514",0.0732325229633741
"515",0.0194918607782984
"516",0.0075190607618843
"517",0.0169836556464827
"518",0.0293199705148685
"519",0.0190526859696295
"520",0.0259533273562219
"521",0.0126391929308475
"522",0.0352492076165261
"523",0.00990266713953881
"524",0.0680595162934777
"525",0.0126966957502383
"526",0.0133684719351116
"527",0.0123320834721019
"528",0.0254068646646133
"529",0.089986777863579
"530",0
"531",0.0677462721223446
"532",0
"533",0.00844189850537577
"534",0.0420758436776388
"535",0
"536",0.0253032021881423
"537",0
"538",0.0415702466724508
"539",0.0406830611937324
"540",0
"541",0
"542",0.00478476058372915
"543",0.0532586603700905
"544",0.0190186824837317
"545",0.00818558376328384
"546",0
"547",0
"548",0.0107250451238886
"549",0
"550",0.027809442377138
"551",0.0622541011071159
"552",0
"553",0
"554",0.0698911642547726
"555",0
"556",0.00745130406625031
"557",0.00907764849305823
"558",0.0163994872942497
"559",0
"560",0.0444899970904116
"561",0.00815306629893545
"562",0
"563",0.00497120466878467
"564",0.0195450582907162
"565",0
"566",0.027335623435901
"567",0.0077233865388485
"568",0.0271172234600768
"569",0.0136485028347437
"570",0.07510429083116
"571",0.00578273385128661
"572",0.0741224031969485
"573",0.0266176250255377
"574",0.0441896317827666
"575",0.00691738489325017
"576",0
"577",0
"578",0.0516206416217909
"579",0.0246772961922294
"580",0.0124950625881824
"581",0.0505049959255091
"582",0
"583",0.00711933744166451
"584",0
"585",0.00412000592227467
"586",0.00576669115545014
"587",0
"588",0
"589",0
"590",0
"591",0.0115905998880673
"592",0.0277290624859641
"593",0.0199381746203498
"594",0.039810361017783
"595",0
"596",0
"597",0.0550058760552889
"598",0.000837266749361343
"599",0
"600",0.0504082396566898
"601",0
"602",0.01587279197994
"603",0.0486730656237507
"604",0.020781865558273
"605",0.0427240396673739
"606",0
"607",0.0669293276844943
"608",0.0151014364236614
"609",0.0263913039883189
"610",0
"611",0.036677629157085
"612",0.00735821174036564
"613",0
"614",0
"615",0.0504262735995973
"616",0.00956952762825847
"617",0.0368803093812226
"618",0
"619",0.00696516320012878
"620",0
"621",0.0380487774741467
"622",0.0137137851110622
"623",0.0204254054142838
"624",0.0294465150775197
"625",0.00743297906031531
"626",0
"627",0.0252719223272131
"628",0
"629",0
"630",0.0165528442173985
"631",0.00975402279914659
"632",0.0242733404196489
"633",0.022510572760002
"634",0.0260148977656483
"635",0
"636",0.0171939833305731
"637",0.0168139095237281
"638",0.0376426111002003
"639",0.0574299679153146
"640",0.0374722829265781
"641",0.034798278796181
"642",0
"643",0.0182702237498723
"644",0.00767183446626668
"645",0.00577082035230676
"646",0.0196683001502493
"647",0
"648",0.0504968393889234
"649",0
"650",0
"651",0.0294929359139674
"652",0
"653",0.0152117719429506
"654",0.0351450090403711
"655",0
"656",0
"657",0
"658",0.0724915182253262
"659",0.0159366248080324
"660",0
"661",0.0459013974883189
"662",0.0611585907169065
"663",0.000684652456617885
"664",0.0307225045708818
"665",0.054762181183567
"666",0.0193834848388353
"667",0.0246716029646031
"668",0.0238370912981382
"669",0.0138871589991545
"670",0.062093899632062
"671",0.0822182726911743
"672",0.0732325229633741
"673",0.0194918607782984
"674",0.0075190607618843
"675",0.0169836556464827
"676",0.0293199705148685
"677",0.0190526859696295
"678",0.0259533273562219
"679",0.0126391929308475
"680",0.0352492076165261
"681",0.00990266713953881
"682",0.0680595162934777
"683",0.0126966957502383
"684",0.0133684719351116
"685",0.0123320834721019
"686",0.0254068646646133
"687",0.089986777863579
"688",0
"689",0.0677462721223446
"690",0
"691",0.00844189850537577
"692",0.0420758436776388
"693",0
"694",0.0253032021881423
"695",0
"696",0.0415702466724508
"697",0.0406830611937324
"698",0
"699",0
"700",0.00478476058372915
"701",0.0532586603700905
"702",0.0190186824837317
"703",0.00818558376328384
"704",0
"705",0
"706",0.0107250451238886
"707",0
"708",0.027809442377138
"709",0.0622541011071159
"710",0
"711",0
"712",0.0698911642547726
"713",0
"714",0.00745130406625031
"715",0.00907764849305823
"716",0.0163994872942497
"717",0
"718",0.0444899970904116
"719",0.00815306629893545
"720",0
"721",0.00497120466878467
"722",0.0195450582907162
"723",0
"724",0.027335623435901
"725",0.0077233865388485
"726",0.0271172234600768
"727",0.0136485028347437
"728",0.07510429083116
"729",0.00578273385128661
"730",0.0741224031969485
"731",0.0266176250255377
"732",0.0441896317827666
"733",0.00691738489325017
"734",0
"735",0
"736",0.0516206416217909
"737",0.0246772961922294
"738",0.0124950625881824
"739",0.0505049959255091
"740",0
"741",0.00711933744166451
"742",0
"743",0.00412000592227467
"744",0.00576669115545014
"745",0
"746",0
"747",0
"748",0
"749",0.0115905998880673
"750",0.0277290624859641
"751",0.0199381746203498
"752",0.039810361017783
"753",0
"754",0
"755",0.0550058760552889
"756",0.000837266749361343
"757",0
"758",0.0504082396566898
"759",0
"760",0.01587279197994
"761",0.0486730656237507
"762",0.020781865558273
"763",0.0427240396673739
"764",0
"765",0.0669293276844943
"766",0.0151014364236614
"767",0.0263913039883189
"768",0
"769",0.036677629157085
"770",0.00735821174036564
"771",0
"772",0
"773",0.0504262735995973
"774",0.00956952762825847
"775",0.0368803093812226
"776",0
"777",0.00696516320012878
"778",0
"779",0.0380487774741467
"780",0.0137137851110622
"781",0.0204254054142838
"782",0.0294465150775197
"783",0.00743297906031531
"784",0
"785",0.0252719223272131
"786",0
"787",0
"788",0.0165528442173985
"789",0.00975402279914659
"790",0.0242733404196489
"791",0.022510572760002
"792",0.0260148977656483
"793",0
"794",0.0171939833305731
"795",0.0168139095237281
"796",0.0376426111002003
"797",0.0574299679153146
"798",0.0374722829265781
"799",0.034798278796181
"800",0
"801",0.0182702237498723
"802",0.00767183446626668
"803",0.00577082035230676
"804",0.0196683001502493
"805",0
"806",0.0504968393889234
"807",0
"808",0
"809",0.0294929359139674
"810",0
"811",0.0152117719429506
"812",0.0351450090403711
"813",0
"814",0
"815",0
"816",0.0724915182253262
"817",0.0159366248080324
"818",0
"819",0.0459013974883189
"820",0.0611585907169065
"821",0.000684652456617885
"822",0.0307225045708818
"823",0.054762181183567
"824",0.0193834848388353
"825",0.0246716029646031
"826",0.0238370912981382
"827",0.0138871589991545
"828",0.062093899632062
"829",0.0822182726911743
"830",0.0732325229633741
"831",0.0194918607782984
"832",0.0075190607618843
"833",0.0169836556464827
"834",0.0293199705148685
"835",0.0190526859696295
"836",0.0259533273562219
"837",0.0126391929308475
"838",0.0352492076165261
"839",0.00990266713953881
"840",0.0680595162934777
"841",0.0126966957502383
"842",0.0133684719351116
"843",0.0123320834721019
"844",0.0254068646646133
"845",0.089986777863579
"846",0
"847",0.0677462721223446
"848",0
"849",0.00844189850537577
"850",0.0420758436776388
"851",0
"852",0.0253032021881423
"853",0
"854",0.0415702466724508
"855",0.0406830611937324
"856",0
"857",0
"858",0.00478476058372915
"859",0.0532586603700905
"860",0.0190186824837317
"861",0.00818558376328384
"862",0
"863",0
"864",0.0107250451238886
"865",0
"866",0.027809442377138
"867",0.0622541011071159
"868",0
"869",0
"870",0.0698911642547726
"871",0
"872",0.00745130406625031
"873",0.00907764849305823
"874",0.0163994872942497
"875",0
"876",0.0444899970904116
"877",0.00815306629893545
"878",0
"879",0.00497120466878467
"880",0.0195450582907162
"881",0
"882",0.027335623435901
"883",0.0077233865388485
"884",0.0271172234600768
"885",0.0136485028347437
"886",0.07510429083116
"887",0.00578273385128661
"888",0.0741224031969485
"889",0.0266176250255377
"890",0.0441896317827666
"891",0.00691738489325017
"892",0
"893",0
"894",0.0516206416217909
"895",0.0246772961922294
"896",0.0124950625881824
"897",0.0505049959255091
"898",0
"899",0.00711933744166451
"900",0
"901",0.00412000592227467
"902",0.00576669115545014
"903",0
"904",0
"905",0
"906",0
"907",0.0115905998880673
"908",0.0277290624859641
"909",0.0199381746203498
"910",0.039810361017783
"911",0
"912",0
"913",0.0550058760552889
"914",0.000837266749361343
"915",0
"916",0.0504082396566898
"917",0
"918",0.01587279197994
"919",0.0486730656237507
"920",0.020781865558273
"921",0.0427240396673739
"922",0
"923",0.0669293276844943
"924",0.0151014364236614
"925",0.0263913039883189
"926",0
"927",0.036677629157085
"928",0.00735821174036564
"929",0
"930",0
"931",0.0504262735995973
"932",0.00956952762825847
"933",0.0368803093812226
"934",0
"935",0.00696516320012878
"936",0
"937",0.0380487774741467
"938",0.0137137851110622
"939",0.0204254054142838
"940",0.0294465150775197
"941",0.00743297906031531
"942",0
"943",0.0252719223272131
"944",0
"945",0
"946",0.0165528442173985
"947",0.00975402279914659
"948",0.0242733404196489
"949",0.022510572760002
"950",0.0260148977656483
"951",0
"952",0.0171939833305731
"953",0.0168139095237281
"954",0.0376426111002003
"955",0.0574299679153146
"956",0.0374722829265781
"957",0.034798278796181
"958",0
"959",0.0182702237498723
"960",0.00767183446626668
"961",0.00577082035230676
"962",0.0196683001502493
"963",0
"964",0.0504968393889234
"965",0
"966",0
"967",0.0294929359139674
"968",0
"969",0.0152117719429506
"970",0.0351450090403711
"971",0
"972",0
"973",0
"974",0.0724915182253262
"975",0.0159366248080324
"976",0
"977",0.0459013974883189
"978",0.0611585907169065
"979",0.000684652456617885
"980",0.0307225045708818
"981",0.054762181183567
"982",0.0193834848388353
"983",0.0246716029646031
"984",0.0238370912981382
"985",0.0138871589991545
"986",0.062093899632062
"987",0.0822182726911743
"988",0.0732325229633741
"989",0.0194918607782984
"990",0.0075190607618843
"991",0.0169836556464827
"992",0.0293199705148685
"993",0.0190526859696295
"994",0.0259533273562219
"995",0.0126391929308475
"996",0.0352492076165261
"997",0.00990266713953881
"998",0.0680595162934777
"999",0.0126966957502383
"1000",0.0133684719351116
