"","x"
"234",0.526453980801807
"235",0.468567664219838
"236",0.397364953886693
"237",0.531215885563712
"238",0.463777526821005
"239",0.48553547901374
"240",0.491106719367589
"241",0.473348390739695
"242",0.56390927912667
"243",0.467664219838133
"244",0.533286278938453
"245",0.54879540749106
"246",0.530980613589309
"247",0.569508752117448
"248",0.450404667795972
"249",0.459194428759646
"250",0.585008469791078
"251",0.592076039902127
"252",0.431564088085827
"253",0.454084321475626
"254",0.5109448522492
"255",0.553529079616036
"256",0.545256916996047
"257",0.427056277056277
"258",0.499407114624506
"259",0.41832298136646
"260",0.504968944099379
"261",0.518614718614719
"262",0.498729531338227
"263",0.532251082251082
"264",0.53493318275927
"265",0.48657067570111
"266",0.498306041784303
"267",0.576755128929042
"268",0.528778467908903
"269",0.590033879164314
"270",0.581714662149445
"271",0.531432335780162
"272",0.487182382834557
"273",0.4824016563147
"274",0.517156032373424
"275",0.545266327875023
"276",0.545266327875023
"277",0.449510634293243
"278",0.504714850367024
"279",0.490683229813665
"280",0.571710897797854
"281",0.409090909090909
"282",0.586260116694899
"283",0.522539055147751
"284",0.65115753811406
"285",0.537436476566911
"286",0.527959721437982
"287",0.525418784114436
"288",0.459702616224355
"289",0.490062111801242
"290",0.558516845473367
"291",0.461697722567288
"292",0.445623941276115
"293",0.577272727272727
"294",0.532044042913608
"295",0.537652926783362
"296",0.527489177489177
"297",0.481611142480708
"298",0.462328251458686
"299",0.540758516845473
"300",0.389196310935441
"301",0.515320910973085
"302",0.53609072087333
"303",0.489836250705816
"304",0.500611707133446
"305",0.537605872388481
"306",0.545962732919255
"307",0.572962544701675
"308",0.518003011481272
"309",0.491501976284585
"310",0.595727460944852
"311",0.495228684359119
"312",0.504150197628458
"313",0.446875588179936
"314",0.513457556935818
"315",0.568238283455675
"316",0.498127235083757
"317",0.528373800112931
"318",0.503529079616036
"319",0.487605872388481
"320",0.503914925654056
"321",0.540099755317147
"322",0.491530208921513
"323",0.540937323546019
"324",0.428787878787879
"325",0.460248447204969
"326",0.372802559759081
"327",0.50725578769057
"328",0.423442499529456
"329",0.450141163184641
"330",0.468558253340862
"331",0.464812723508376
"332",0.517993600602296
"333",0.489215132693394
"334",0.432533408620365
"335",0.514445699228308
"336",0.443977037455298
"337",0.449520045172219
"338",0.540118577075099
"339",0.545906267645398
"340",0.43652362130623
"341",0.463843402973838
"342",0.540749105966497
"343",0.454705439488048
"344",0.489836250705816
"345",0.427997364953887
"346",0.454488989271598
"347",0.515349143610013
"348",0.540287972896669
"349",0.486109542631282
"350",0.490523244871071
"351",0.482825145868624
"352",0.526453980801807
"353",0.508893280632411
"354",0.532260493130058
"355",0.514492753623188
"356",0.477272727272727
"357",0.513241106719368
"358",0.38707886316582
"359",0.450527009222661
"360",0.545454545454545
"361",0.498738942217203
"362",0.574185958968568
"363",0.526453980801807
"364",0.468567664219838
"365",0.397364953886693
"366",0.531215885563712
"367",0.463777526821005
"368",0.48553547901374
"369",0.491106719367589
"370",0.473348390739695
"371",0.56390927912667
"372",0.467664219838133
"373",0.533286278938453
"374",0.54879540749106
"375",0.530980613589309
"376",0.569508752117448
"377",0.450404667795972
"378",0.459194428759646
"379",0.585008469791078
"380",0.592076039902127
"381",0.431564088085827
"382",0.454084321475626
"383",0.5109448522492
"384",0.553529079616036
"385",0.545256916996047
"386",0.427056277056277
"387",0.499407114624506
"388",0.41832298136646
"389",0.504968944099379
"390",0.518614718614719
"391",0.498729531338227
"392",0.532251082251082
"393",0.53493318275927
"394",0.48657067570111
"395",0.498306041784303
"396",0.576755128929042
"397",0.528778467908903
"398",0.590033879164314
"399",0.581714662149445
"400",0.531432335780162
"401",0.487182382834557
"402",0.4824016563147
"403",0.517156032373424
"404",0.545266327875023
"405",0.545266327875023
"406",0.449510634293243
"407",0.504714850367024
"408",0.490683229813665
"409",0.571710897797854
"410",0.409090909090909
"411",0.586260116694899
"412",0.522539055147751
"413",0.65115753811406
"414",0.537436476566911
"415",0.527959721437982
"416",0.525418784114436
"417",0.459702616224355
"418",0.490062111801242
"419",0.558516845473367
"420",0.461697722567288
"421",0.445623941276115
"422",0.577272727272727
"423",0.532044042913608
"424",0.537652926783362
"425",0.527489177489177
"426",0.481611142480708
"427",0.462328251458686
"428",0.540758516845473
"429",0.389196310935441
"430",0.515320910973085
"431",0.53609072087333
"432",0.489836250705816
"433",0.500611707133446
"434",0.537605872388481
"435",0.545962732919255
"436",0.572962544701675
"437",0.518003011481272
"438",0.491501976284585
"439",0.595727460944852
"440",0.495228684359119
"441",0.504150197628458
"442",0.446875588179936
"443",0.513457556935818
"444",0.568238283455675
"445",0.498127235083757
"446",0.528373800112931
"447",0.503529079616036
"448",0.487605872388481
"449",0.503914925654056
"450",0.540099755317147
"451",0.491530208921513
"452",0.540937323546019
"453",0.428787878787879
"454",0.460248447204969
"455",0.372802559759081
"456",0.50725578769057
"457",0.423442499529456
"458",0.450141163184641
"459",0.468558253340862
"460",0.464812723508376
"461",0.517993600602296
"462",0.489215132693394
"463",0.432533408620365
"464",0.514445699228308
"465",0.443977037455298
"466",0.449520045172219
"467",0.540118577075099
"468",0.545906267645398
"469",0.43652362130623
"470",0.463843402973838
"471",0.540749105966497
"472",0.454705439488048
"473",0.489836250705816
"474",0.427997364953887
"475",0.454488989271598
"476",0.515349143610013
"477",0.540287972896669
"478",0.486109542631282
"479",0.490523244871071
"480",0.482825145868624
"481",0.526453980801807
"482",0.508893280632411
"483",0.532260493130058
"484",0.514492753623188
"485",0.477272727272727
"486",0.513241106719368
"487",0.38707886316582
"488",0.450527009222661
"489",0.545454545454545
"490",0.498738942217203
"491",0.574185958968568
"492",0.526453980801807
"493",0.468567664219838
"494",0.397364953886693
"495",0.531215885563712
"496",0.463777526821005
"497",0.48553547901374
"498",0.491106719367589
"499",0.473348390739695
"500",0.56390927912667
"501",0.467664219838133
"502",0.533286278938453
"503",0.54879540749106
"504",0.530980613589309
"505",0.569508752117448
"506",0.450404667795972
"507",0.459194428759646
"508",0.585008469791078
"509",0.592076039902127
"510",0.431564088085827
"511",0.454084321475626
"512",0.5109448522492
"513",0.553529079616036
"514",0.545256916996047
"515",0.427056277056277
"516",0.499407114624506
"517",0.41832298136646
"518",0.504968944099379
"519",0.518614718614719
"520",0.498729531338227
"521",0.532251082251082
"522",0.53493318275927
"523",0.48657067570111
"524",0.498306041784303
"525",0.576755128929042
"526",0.528778467908903
"527",0.590033879164314
"528",0.581714662149445
"529",0.531432335780162
"530",0.487182382834557
"531",0.4824016563147
"532",0.517156032373424
"533",0.545266327875023
"534",0.545266327875023
"535",0.449510634293243
"536",0.504714850367024
"537",0.490683229813665
"538",0.571710897797854
"539",0.409090909090909
"540",0.586260116694899
"541",0.522539055147751
"542",0.65115753811406
"543",0.537436476566911
"544",0.527959721437982
"545",0.525418784114436
"546",0.459702616224355
"547",0.490062111801242
"548",0.558516845473367
"549",0.461697722567288
"550",0.445623941276115
"551",0.577272727272727
"552",0.532044042913608
"553",0.537652926783362
"554",0.527489177489177
"555",0.481611142480708
"556",0.462328251458686
"557",0.540758516845473
"558",0.389196310935441
"559",0.515320910973085
"560",0.53609072087333
"561",0.489836250705816
"562",0.500611707133446
"563",0.537605872388481
"564",0.545962732919255
"565",0.572962544701675
"566",0.518003011481272
"567",0.491501976284585
"568",0.595727460944852
"569",0.495228684359119
"570",0.504150197628458
"571",0.446875588179936
"572",0.513457556935818
"573",0.568238283455675
"574",0.498127235083757
"575",0.528373800112931
"576",0.503529079616036
"577",0.487605872388481
"578",0.503914925654056
"579",0.540099755317147
"580",0.491530208921513
"581",0.540937323546019
"582",0.428787878787879
"583",0.460248447204969
"584",0.372802559759081
"585",0.50725578769057
"586",0.423442499529456
"587",0.450141163184641
"588",0.468558253340862
"589",0.464812723508376
"590",0.517993600602296
"591",0.489215132693394
"592",0.432533408620365
"593",0.514445699228308
"594",0.443977037455298
"595",0.449520045172219
"596",0.540118577075099
"597",0.545906267645398
"598",0.43652362130623
"599",0.463843402973838
"600",0.540749105966497
"601",0.454705439488048
"602",0.489836250705816
"603",0.427997364953887
"604",0.454488989271598
"605",0.515349143610013
"606",0.540287972896669
"607",0.486109542631282
"608",0.490523244871071
"609",0.482825145868624
"610",0.526453980801807
"611",0.508893280632411
"612",0.532260493130058
"613",0.514492753623188
"614",0.477272727272727
"615",0.513241106719368
"616",0.38707886316582
"617",0.450527009222661
"618",0.545454545454545
"619",0.498738942217203
"620",0.574185958968568
"621",0.526453980801807
"622",0.468567664219838
"623",0.397364953886693
"624",0.531215885563712
"625",0.463777526821005
"626",0.48553547901374
"627",0.491106719367589
"628",0.473348390739695
"629",0.56390927912667
"630",0.467664219838133
"631",0.533286278938453
"632",0.54879540749106
"633",0.530980613589309
"634",0.569508752117448
"635",0.450404667795972
"636",0.459194428759646
"637",0.585008469791078
"638",0.592076039902127
"639",0.431564088085827
"640",0.454084321475626
"641",0.5109448522492
"642",0.553529079616036
"643",0.545256916996047
"644",0.427056277056277
"645",0.499407114624506
"646",0.41832298136646
"647",0.504968944099379
"648",0.518614718614719
"649",0.498729531338227
"650",0.532251082251082
"651",0.53493318275927
"652",0.48657067570111
"653",0.498306041784303
"654",0.576755128929042
"655",0.528778467908903
"656",0.590033879164314
"657",0.581714662149445
"658",0.531432335780162
"659",0.487182382834557
"660",0.4824016563147
"661",0.517156032373424
"662",0.545266327875023
"663",0.545266327875023
"664",0.449510634293243
"665",0.504714850367024
"666",0.490683229813665
"667",0.571710897797854
"668",0.409090909090909
"669",0.586260116694899
"670",0.522539055147751
"671",0.65115753811406
"672",0.537436476566911
"673",0.527959721437982
"674",0.525418784114436
"675",0.459702616224355
"676",0.490062111801242
"677",0.558516845473367
"678",0.461697722567288
"679",0.445623941276115
"680",0.577272727272727
"681",0.532044042913608
"682",0.537652926783362
"683",0.527489177489177
"684",0.481611142480708
"685",0.462328251458686
"686",0.540758516845473
"687",0.389196310935441
"688",0.515320910973085
"689",0.53609072087333
"690",0.489836250705816
"691",0.500611707133446
"692",0.537605872388481
"693",0.545962732919255
"694",0.572962544701675
"695",0.518003011481272
"696",0.491501976284585
"697",0.595727460944852
"698",0.495228684359119
"699",0.504150197628458
"700",0.446875588179936
"701",0.513457556935818
"702",0.568238283455675
"703",0.498127235083757
"704",0.528373800112931
"705",0.503529079616036
"706",0.487605872388481
"707",0.503914925654056
"708",0.540099755317147
"709",0.491530208921513
"710",0.540937323546019
"711",0.428787878787879
"712",0.460248447204969
"713",0.372802559759081
"714",0.50725578769057
"715",0.423442499529456
"716",0.450141163184641
"717",0.468558253340862
"718",0.464812723508376
"719",0.517993600602296
"720",0.489215132693394
"721",0.432533408620365
"722",0.514445699228308
"723",0.443977037455298
"724",0.449520045172219
"725",0.540118577075099
"726",0.545906267645398
"727",0.43652362130623
"728",0.463843402973838
"729",0.540749105966497
"730",0.454705439488048
"731",0.489836250705816
"732",0.427997364953887
"733",0.454488989271598
"734",0.515349143610013
"735",0.540287972896669
"736",0.486109542631282
"737",0.490523244871071
"738",0.482825145868624
"739",0.526453980801807
"740",0.508893280632411
"741",0.532260493130058
"742",0.514492753623188
"743",0.477272727272727
"744",0.513241106719368
"745",0.38707886316582
"746",0.450527009222661
"747",0.545454545454545
"748",0.498738942217203
"749",0.574185958968568
"750",0.526453980801807
"751",0.468567664219838
"752",0.397364953886693
"753",0.531215885563712
"754",0.463777526821005
"755",0.48553547901374
"756",0.491106719367589
"757",0.473348390739695
"758",0.56390927912667
"759",0.467664219838133
"760",0.533286278938453
"761",0.54879540749106
"762",0.530980613589309
"763",0.569508752117448
"764",0.450404667795972
"765",0.459194428759646
"766",0.585008469791078
"767",0.592076039902127
"768",0.431564088085827
"769",0.454084321475626
"770",0.5109448522492
"771",0.553529079616036
"772",0.545256916996047
"773",0.427056277056277
"774",0.499407114624506
"775",0.41832298136646
"776",0.504968944099379
"777",0.518614718614719
"778",0.498729531338227
"779",0.532251082251082
"780",0.53493318275927
"781",0.48657067570111
"782",0.498306041784303
"783",0.576755128929042
"784",0.528778467908903
"785",0.590033879164314
"786",0.581714662149445
"787",0.531432335780162
"788",0.487182382834557
"789",0.4824016563147
"790",0.517156032373424
"791",0.545266327875023
"792",0.545266327875023
"793",0.449510634293243
"794",0.504714850367024
"795",0.490683229813665
"796",0.571710897797854
"797",0.409090909090909
"798",0.586260116694899
"799",0.522539055147751
"800",0.65115753811406
"801",0.537436476566911
"802",0.527959721437982
"803",0.525418784114436
"804",0.459702616224355
"805",0.490062111801242
"806",0.558516845473367
"807",0.461697722567288
"808",0.445623941276115
"809",0.577272727272727
"810",0.532044042913608
"811",0.537652926783362
"812",0.527489177489177
"813",0.481611142480708
"814",0.462328251458686
"815",0.540758516845473
"816",0.389196310935441
"817",0.515320910973085
"818",0.53609072087333
"819",0.489836250705816
"820",0.500611707133446
"821",0.537605872388481
"822",0.545962732919255
"823",0.572962544701675
"824",0.518003011481272
"825",0.491501976284585
"826",0.595727460944852
"827",0.495228684359119
"828",0.504150197628458
"829",0.446875588179936
"830",0.513457556935818
"831",0.568238283455675
"832",0.498127235083757
"833",0.528373800112931
"834",0.503529079616036
"835",0.487605872388481
"836",0.503914925654056
"837",0.540099755317147
"838",0.491530208921513
"839",0.540937323546019
"840",0.428787878787879
"841",0.460248447204969
"842",0.372802559759081
"843",0.50725578769057
"844",0.423442499529456
"845",0.450141163184641
"846",0.468558253340862
"847",0.464812723508376
"848",0.517993600602296
"849",0.489215132693394
"850",0.432533408620365
"851",0.514445699228308
"852",0.443977037455298
"853",0.449520045172219
"854",0.540118577075099
"855",0.545906267645398
"856",0.43652362130623
"857",0.463843402973838
"858",0.540749105966497
"859",0.454705439488048
"860",0.489836250705816
"861",0.427997364953887
"862",0.454488989271598
"863",0.515349143610013
"864",0.540287972896669
"865",0.486109542631282
"866",0.490523244871071
"867",0.482825145868624
"868",0.526453980801807
"869",0.508893280632411
"870",0.532260493130058
"871",0.514492753623188
"872",0.477272727272727
"873",0.513241106719368
"874",0.38707886316582
"875",0.450527009222661
"876",0.545454545454545
"877",0.498738942217203
"878",0.574185958968568
"879",0.526453980801807
"880",0.468567664219838
"881",0.397364953886693
"882",0.531215885563712
"883",0.463777526821005
"884",0.48553547901374
"885",0.491106719367589
"886",0.473348390739695
"887",0.56390927912667
"888",0.467664219838133
"889",0.533286278938453
"890",0.54879540749106
"891",0.530980613589309
"892",0.569508752117448
"893",0.450404667795972
"894",0.459194428759646
"895",0.585008469791078
"896",0.592076039902127
"897",0.431564088085827
"898",0.454084321475626
"899",0.5109448522492
"900",0.553529079616036
"901",0.545256916996047
"902",0.427056277056277
"903",0.499407114624506
"904",0.41832298136646
"905",0.504968944099379
"906",0.518614718614719
"907",0.498729531338227
"908",0.532251082251082
"909",0.53493318275927
"910",0.48657067570111
"911",0.498306041784303
"912",0.576755128929042
"913",0.528778467908903
"914",0.590033879164314
"915",0.581714662149445
"916",0.531432335780162
"917",0.487182382834557
"918",0.4824016563147
"919",0.517156032373424
"920",0.545266327875023
"921",0.545266327875023
"922",0.449510634293243
"923",0.504714850367024
"924",0.490683229813665
"925",0.571710897797854
"926",0.409090909090909
"927",0.586260116694899
"928",0.522539055147751
"929",0.65115753811406
"930",0.537436476566911
"931",0.527959721437982
"932",0.525418784114436
"933",0.459702616224355
"934",0.490062111801242
"935",0.558516845473367
"936",0.461697722567288
"937",0.445623941276115
"938",0.577272727272727
"939",0.532044042913608
"940",0.537652926783362
"941",0.527489177489177
"942",0.481611142480708
"943",0.462328251458686
"944",0.540758516845473
"945",0.389196310935441
"946",0.515320910973085
"947",0.53609072087333
"948",0.489836250705816
"949",0.500611707133446
"950",0.537605872388481
"951",0.545962732919255
"952",0.572962544701675
"953",0.518003011481272
"954",0.491501976284585
"955",0.595727460944852
"956",0.495228684359119
"957",0.504150197628458
"958",0.446875588179936
"959",0.513457556935818
"960",0.568238283455675
"961",0.498127235083757
"962",0.528373800112931
"963",0.503529079616036
"964",0.487605872388481
"965",0.503914925654056
"966",0.540099755317147
"967",0.491530208921513
"968",0.540937323546019
"969",0.428787878787879
"970",0.460248447204969
"971",0.372802559759081
"972",0.50725578769057
"973",0.423442499529456
"974",0.450141163184641
"975",0.468558253340862
"976",0.464812723508376
"977",0.517993600602296
"978",0.489215132693394
"979",0.432533408620365
"980",0.514445699228308
"981",0.443977037455298
"982",0.449520045172219
"983",0.540118577075099
"984",0.545906267645398
"985",0.43652362130623
"986",0.463843402973838
"987",0.540749105966497
"988",0.454705439488048
"989",0.489836250705816
"990",0.427997364953887
"991",0.454488989271598
"992",0.515349143610013
"993",0.540287972896669
"994",0.486109542631282
"995",0.490523244871071
"996",0.482825145868624
"997",0.526453980801807
"998",0.508893280632411
"999",0.532260493130058
"1000",0.514492753623188
