"","x"
"459",0.008435497097999
"460",0.0174331805626793
"461",0.0896089089990356
"462",0
"463",0
"464",0.0478119003620257
"465",0.0276654528592381
"466",0.00172523867233272
"467",0.0139365032316272
"468",0
"469",0.0133673721589348
"470",0
"471",0.129325003481667
"472",0
"473",0.0594197499682824
"474",0.020493731768457
"475",0.0206976513089246
"476",0
"477",0
"478",0.0516919450486667
"479",0.00328023758099331
"480",0.0345188346232848
"481",0
"482",0.00572606408810107
"483",0.0570611876840704
"484",0
"485",0.0405094165424247
"486",0.0564892720710266
"487",0
"488",0.0137534854642872
"489",0.0483894027240833
"490",0.0772631085927249
"491",0.0113292514091118
"492",0.0135179650654402
"493",0.0368249720447569
"494",0
"495",0.0969583898412903
"496",0.0293598070737713
"497",0.0548689309894944
"498",0
"499",0.0182971696431014
"500",0.0364214507586422
"501",0.0595748395407291
"502",0.0933606221567785
"503",0.0781372786289928
"504",0.0173806417679452
"505",0.115235240026731
"506",0.0644706133756182
"507",0
"508",0.126872298372263
"509",0
"510",0.0745283742057136
"511",0.0114239451855027
"512",0.0813106937808838
"513",0.0339564579780678
"514",0.0552926948338024
"515",0.031577216812071
"516",0.00691615486154931
"517",0
"518",0
"519",0.0159775316351817
"520",0
"521",0.0430632327807265
"522",0.0339368243310941
"523",0
"524",0.000259400365580242
"525",0.0181080910937297
"526",0.037946075891053
"527",0
"528",0.0482873124443094
"529",0.104514472332223
"530",0.00499438139823527
"531",0.0156214725511861
"532",0
"533",0.0155223667446533
"534",0
"535",0.008435497097999
"536",0.0174331805626793
"537",0.0896089089990356
"538",0
"539",0
"540",0.0478119003620257
"541",0.0276654528592381
"542",0.00172523867233272
"543",0.0139365032316272
"544",0
"545",0.0133673721589348
"546",0
"547",0.129325003481667
"548",0
"549",0.0594197499682824
"550",0.020493731768457
"551",0.0206976513089246
"552",0
"553",0
"554",0.0516919450486667
"555",0.00328023758099331
"556",0.0345188346232848
"557",0
"558",0.00572606408810107
"559",0.0570611876840704
"560",0
"561",0.0405094165424247
"562",0.0564892720710266
"563",0
"564",0.0137534854642872
"565",0.0483894027240833
"566",0.0772631085927249
"567",0.0113292514091118
"568",0.0135179650654402
"569",0.0368249720447569
"570",0
"571",0.0969583898412903
"572",0.0293598070737713
"573",0.0548689309894944
"574",0
"575",0.0182971696431014
"576",0.0364214507586422
"577",0.0595748395407291
"578",0.0933606221567785
"579",0.0781372786289928
"580",0.0173806417679452
"581",0.115235240026731
"582",0.0644706133756182
"583",0
"584",0.126872298372263
"585",0
"586",0.0745283742057136
"587",0.0114239451855027
"588",0.0813106937808838
"589",0.0339564579780678
"590",0.0552926948338024
"591",0.031577216812071
"592",0.00691615486154931
"593",0
"594",0
"595",0.0159775316351817
"596",0
"597",0.0430632327807265
"598",0.0339368243310941
"599",0
"600",0.000259400365580242
"601",0.0181080910937297
"602",0.037946075891053
"603",0
"604",0.0482873124443094
"605",0.104514472332223
"606",0.00499438139823527
"607",0.0156214725511861
"608",0
"609",0.0155223667446533
"610",0
"611",0.008435497097999
"612",0.0174331805626793
"613",0.0896089089990356
"614",0
"615",0
"616",0.0478119003620257
"617",0.0276654528592381
"618",0.00172523867233272
"619",0.0139365032316272
"620",0
"621",0.0133673721589348
"622",0
"623",0.129325003481667
"624",0
"625",0.0594197499682824
"626",0.020493731768457
"627",0.0206976513089246
"628",0
"629",0
"630",0.0516919450486667
"631",0.00328023758099331
"632",0.0345188346232848
"633",0
"634",0.00572606408810107
"635",0.0570611876840704
"636",0
"637",0.0405094165424247
"638",0.0564892720710266
"639",0
"640",0.0137534854642872
"641",0.0483894027240833
"642",0.0772631085927249
"643",0.0113292514091118
"644",0.0135179650654402
"645",0.0368249720447569
"646",0
"647",0.0969583898412903
"648",0.0293598070737713
"649",0.0548689309894944
"650",0
"651",0.0182971696431014
"652",0.0364214507586422
"653",0.0595748395407291
"654",0.0933606221567785
"655",0.0781372786289928
"656",0.0173806417679452
"657",0.115235240026731
"658",0.0644706133756182
"659",0
"660",0.126872298372263
"661",0
"662",0.0745283742057136
"663",0.0114239451855027
"664",0.0813106937808838
"665",0.0339564579780678
"666",0.0552926948338024
"667",0.031577216812071
"668",0.00691615486154931
"669",0
"670",0
"671",0.0159775316351817
"672",0
"673",0.0430632327807265
"674",0.0339368243310941
"675",0
"676",0.000259400365580242
"677",0.0181080910937297
"678",0.037946075891053
"679",0
"680",0.0482873124443094
"681",0.104514472332223
"682",0.00499438139823527
"683",0.0156214725511861
"684",0
"685",0.0155223667446533
"686",0
"687",0.008435497097999
"688",0.0174331805626793
"689",0.0896089089990356
"690",0
"691",0
"692",0.0478119003620257
"693",0.0276654528592381
"694",0.00172523867233272
"695",0.0139365032316272
"696",0
"697",0.0133673721589348
"698",0
"699",0.129325003481667
"700",0
"701",0.0594197499682824
"702",0.020493731768457
"703",0.0206976513089246
"704",0
"705",0
"706",0.0516919450486667
"707",0.00328023758099331
"708",0.0345188346232848
"709",0
"710",0.00572606408810107
"711",0.0570611876840704
"712",0
"713",0.0405094165424247
"714",0.0564892720710266
"715",0
"716",0.0137534854642872
"717",0.0483894027240833
"718",0.0772631085927249
"719",0.0113292514091118
"720",0.0135179650654402
"721",0.0368249720447569
"722",0
"723",0.0969583898412903
"724",0.0293598070737713
"725",0.0548689309894944
"726",0
"727",0.0182971696431014
"728",0.0364214507586422
"729",0.0595748395407291
"730",0.0933606221567785
"731",0.0781372786289928
"732",0.0173806417679452
"733",0.115235240026731
"734",0.0644706133756182
"735",0
"736",0.126872298372263
"737",0
"738",0.0745283742057136
"739",0.0114239451855027
"740",0.0813106937808838
"741",0.0339564579780678
"742",0.0552926948338024
"743",0.031577216812071
"744",0.00691615486154931
"745",0
"746",0
"747",0.0159775316351817
"748",0
"749",0.0430632327807265
"750",0.0339368243310941
"751",0
"752",0.000259400365580242
"753",0.0181080910937297
"754",0.037946075891053
"755",0
"756",0.0482873124443094
"757",0.104514472332223
"758",0.00499438139823527
"759",0.0156214725511861
"760",0
"761",0.0155223667446533
"762",0
"763",0.008435497097999
"764",0.0174331805626793
"765",0.0896089089990356
"766",0
"767",0
"768",0.0478119003620257
"769",0.0276654528592381
"770",0.00172523867233272
"771",0.0139365032316272
"772",0
"773",0.0133673721589348
"774",0
"775",0.129325003481667
"776",0
"777",0.0594197499682824
"778",0.020493731768457
"779",0.0206976513089246
"780",0
"781",0
"782",0.0516919450486667
"783",0.00328023758099331
"784",0.0345188346232848
"785",0
"786",0.00572606408810107
"787",0.0570611876840704
"788",0
"789",0.0405094165424247
"790",0.0564892720710266
"791",0
"792",0.0137534854642872
"793",0.0483894027240833
"794",0.0772631085927249
"795",0.0113292514091118
"796",0.0135179650654402
"797",0.0368249720447569
"798",0
"799",0.0969583898412903
"800",0.0293598070737713
"801",0.0548689309894944
"802",0
"803",0.0182971696431014
"804",0.0364214507586422
"805",0.0595748395407291
"806",0.0933606221567785
"807",0.0781372786289928
"808",0.0173806417679452
"809",0.115235240026731
"810",0.0644706133756182
"811",0
"812",0.126872298372263
"813",0
"814",0.0745283742057136
"815",0.0114239451855027
"816",0.0813106937808838
"817",0.0339564579780678
"818",0.0552926948338024
"819",0.031577216812071
"820",0.00691615486154931
"821",0
"822",0
"823",0.0159775316351817
"824",0
"825",0.0430632327807265
"826",0.0339368243310941
"827",0
"828",0.000259400365580242
"829",0.0181080910937297
"830",0.037946075891053
"831",0
"832",0.0482873124443094
"833",0.104514472332223
"834",0.00499438139823527
"835",0.0156214725511861
"836",0
"837",0.0155223667446533
"838",0
"839",0.008435497097999
"840",0.0174331805626793
"841",0.0896089089990356
"842",0
"843",0
"844",0.0478119003620257
"845",0.0276654528592381
"846",0.00172523867233272
"847",0.0139365032316272
"848",0
"849",0.0133673721589348
"850",0
"851",0.129325003481667
"852",0
"853",0.0594197499682824
"854",0.020493731768457
"855",0.0206976513089246
"856",0
"857",0
"858",0.0516919450486667
"859",0.00328023758099331
"860",0.0345188346232848
"861",0
"862",0.00572606408810107
"863",0.0570611876840704
"864",0
"865",0.0405094165424247
"866",0.0564892720710266
"867",0
"868",0.0137534854642872
"869",0.0483894027240833
"870",0.0772631085927249
"871",0.0113292514091118
"872",0.0135179650654402
"873",0.0368249720447569
"874",0
"875",0.0969583898412903
"876",0.0293598070737713
"877",0.0548689309894944
"878",0
"879",0.0182971696431014
"880",0.0364214507586422
"881",0.0595748395407291
"882",0.0933606221567785
"883",0.0781372786289928
"884",0.0173806417679452
"885",0.115235240026731
"886",0.0644706133756182
"887",0
"888",0.126872298372263
"889",0
"890",0.0745283742057136
"891",0.0114239451855027
"892",0.0813106937808838
"893",0.0339564579780678
"894",0.0552926948338024
"895",0.031577216812071
"896",0.00691615486154931
"897",0
"898",0
"899",0.0159775316351817
"900",0
"901",0.0430632327807265
"902",0.0339368243310941
"903",0
"904",0.000259400365580242
"905",0.0181080910937297
"906",0.037946075891053
"907",0
"908",0.0482873124443094
"909",0.104514472332223
"910",0.00499438139823527
"911",0.0156214725511861
"912",0
"913",0.0155223667446533
"914",0
"915",0.008435497097999
"916",0.0174331805626793
"917",0.0896089089990356
"918",0
"919",0
"920",0.0478119003620257
"921",0.0276654528592381
"922",0.00172523867233272
"923",0.0139365032316272
"924",0
"925",0.0133673721589348
"926",0
"927",0.129325003481667
"928",0
"929",0.0594197499682824
"930",0.020493731768457
"931",0.0206976513089246
"932",0
"933",0
"934",0.0516919450486667
"935",0.00328023758099331
"936",0.0345188346232848
"937",0
"938",0.00572606408810107
"939",0.0570611876840704
"940",0
"941",0.0405094165424247
"942",0.0564892720710266
"943",0
"944",0.0137534854642872
"945",0.0483894027240833
"946",0.0772631085927249
"947",0.0113292514091118
"948",0.0135179650654402
"949",0.0368249720447569
"950",0
"951",0.0969583898412903
"952",0.0293598070737713
"953",0.0548689309894944
"954",0
"955",0.0182971696431014
"956",0.0364214507586422
"957",0.0595748395407291
"958",0.0933606221567785
"959",0.0781372786289928
"960",0.0173806417679452
"961",0.115235240026731
"962",0.0644706133756182
"963",0
"964",0.126872298372263
"965",0
"966",0.0745283742057136
"967",0.0114239451855027
"968",0.0813106937808838
"969",0.0339564579780678
"970",0.0552926948338024
"971",0.031577216812071
"972",0.00691615486154931
"973",0
"974",0
"975",0.0159775316351817
"976",0
"977",0.0430632327807265
"978",0.0339368243310941
"979",0
"980",0.000259400365580242
"981",0.0181080910937297
"982",0.037946075891053
"983",0
"984",0.0482873124443094
"985",0.104514472332223
"986",0.00499438139823527
"987",0.0156214725511861
"988",0
"989",0.0155223667446533
"990",0
"991",0.008435497097999
"992",0.0174331805626793
"993",0.0896089089990356
"994",0
"995",0
"996",0.0478119003620257
"997",0.0276654528592381
"998",0.00172523867233272
"999",0.0139365032316272
"1000",0
